FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Date
21,Kentucky,1986,1,2737770.0,1690858.0,61.8,1533162.0,56.0,157696.0,9.3,1986-01-01
22,Louisiana,1986,1,3142882.0,1943148.0,61.8,1713061.0,54.5,230087.0,11.8,1986-01-01
23,Maine,1986,1,878110.0,560014.0,63.8,530170.0,60.4,29844.0,5.3,1986-01-01
24,Maryland,1986,1,3425395.0,2338128.0,68.3,2238351.0,65.3,99777.0,4.3,1986-01-01
25,Massachusetts,1986,1,4595762.0,3094286.0,67.3,2971382.0,64.7,122904.0,4.0,1986-01-01
26,Michigan,1986,1,6821183.0,4355873.0,63.9,3961736.0,58.1,394137.0,9.0,1986-01-01
27,Minnesota,1986,1,3125206.0,2232631.0,71.4,2098483.0,67.1,134148.0,6.0,1986-01-01
28,Mississippi,1986,1,1849500.0,1128987.0,61.0,1007542.0,54.5,121445.0,10.8,1986-01-01
29,Missouri,1986,1,3752275.0,2440613.0,65.0,2287570.0,61.0,153043.0,6.3,1986-01-01
30,Montana,1986,1,600849.0,403979.0,67.2,372192.0,61.9,31787.0,7.9,1986-01-01
31,Nebraska,1986,1,1150906.0,796976.0,69.2,755397.0,65.6,41579.0,5.2,1986-01-01
32,Nevada,1986,1,761392.0,545329.0,71.6,508237.0,66.8,37092.0,6.8,1986-01-01
33,New Hampshire,1986,1,766823.0,552413.0,72.0,535741.0,69.9,16672.0,3.0,1986-01-01
34,New Jersey,1986,1,5895692.0,3863001.0,65.5,3649839.0,61.9,213162.0,5.5,1986-01-01
35,New Mexico,1986,1,1049718.0,665932.0,63.4,607202.0,57.8,58730.0,8.8,1986-01-01
36,New York,1986,1,13829610.0,8486171.0,61.4,7933092.0,57.4,553079.0,6.5,1986-01-01
51000,New York city,1986,1,5762802.0,3244436.0,56.3,2991259.0,51.9,253177.0,7.8,1986-01-01
37,North Carolina,1986,1,4747644.0,3191024.0,67.2,3028368.0,63.8,162656.0,5.1,1986-01-01
38,North Dakota,1986,1,476118.0,325115.0,68.3,306836.0,64.4,18279.0,5.6,1986-01-01
39,Ohio,1986,1,8025406.0,5152000.0,64.2,4712736.0,58.7,439264.0,8.5,1986-01-01
40,Oklahoma,1986,1,2386071.0,1556970.0,65.3,1441987.0,60.4,114983.0,7.4,1986-01-01
41,Oregon,1986,1,2041725.0,1345567.0,65.9,1232472.0,60.4,113095.0,8.4,1986-01-01
42,Pennsylvania,1986,1,9092457.0,5529573.0,60.8,5113752.0,56.2,415821.0,7.5,1986-01-01
44,Rhode Island,1986,1,750169.0,502072.0,66.9,482548.0,64.3,19524.0,3.9,1986-01-01
45,South Carolina,1986,1,2442131.0,1565362.0,64.1,1457809.0,59.7,107553.0,6.9,1986-01-01
46,South Dakota,1986,1,496471.0,339584.0,68.4,323026.0,65.1,16558.0,4.9,1986-01-01
47,Tennessee,1986,1,3592790.0,2262426.0,63.0,2084299.0,58.0,178127.0,7.9,1986-01-01
48,Texas,1986,1,12012573.0,8233804.0,68.5,7603322.0,63.3,630482.0,7.7,1986-01-01
49,Utah,1986,1,1082700.0,750837.0,69.3,707945.0,65.4,42892.0,5.7,1986-01-01
50,Vermont,1986,1,399727.0,281608.0,70.5,269535.0,67.4,12073.0,4.3,1986-01-01
51,Virginia,1986,1,4284133.0,2894589.0,67.6,2750096.0,64.2,144493.0,5.0,1986-01-01
53,Washington,1986,1,3328951.0,2161584.0,64.9,1992249.0,59.8,169335.0,7.8,1986-01-01
54,West Virginia,1986,1,1435622.0,734588.0,51.2,645430.0,45.0,89158.0,12.1,1986-01-01
55,Wisconsin,1986,1,3575010.0,2402067.0,67.2,2234853.0,62.5,167214.0,7.0,1986-01-01
56,Wyoming,1986,1,350163.0,247298.0,70.6,228179.0,65.2,19119.0,7.7,1986-01-01
1,Alabama,1986,2,2963854.0,1818021.0,61.3,1645001.0,55.5,173020.0,9.5,1986-02-01
2,Alaska,1986,2,361222.0,263341.0,72.9,235499.0,65.2,27842.0,10.6,1986-02-01
4,Arizona,1986,2,2464033.0,1579895.0,64.1,1477629.0,60.0,102266.0,6.5,1986-02-01
5,Arkansas,1986,2,1738063.0,1054752.0,60.7,964978.0,55.5,89774.0,8.5,1986-02-01
6,California,1986,2,20378936.0,13466611.0,66.1,12543654.0,61.6,922957.0,6.9,1986-02-01
37,Los Angeles County,1986,2,6308523.0,4118435.0,65.3,3847540.0,61.0,270895.0,6.6,1986-02-01
8,Colorado,1986,2,2415346.0,1709358.0,70.8,1594089.0,66.0,115269.0,6.7,1986-02-01
9,Connecticut,1986,2,2511957.0,1742578.0,69.4,1675574.0,66.7,67004.0,3.8,1986-02-01
10,Delaware,1986,2,473728.0,319273.0,67.4,304138.0,64.2,15135.0,4.7,1986-02-01
11,District of Columbia,1986,2,501744.0,335162.0,66.8,310847.0,62.0,24315.0,7.3,1986-02-01
12,Florida,1986,2,9185377.0,5539322.0,60.3,5215880.0,56.8,323442.0,5.8,1986-02-01
13,Georgia,1986,2,4470497.0,2962637.0,66.3,2786700.0,62.3,175937.0,5.9,1986-02-01
15,Hawaii,1986,2,738732.0,490063.0,66.3,465216.0,63.0,24847.0,5.1,1986-02-01
16,Idaho,1986,2,699575.0,466461.0,66.7,428254.0,61.2,38207.0,8.2,1986-02-01
17,Illinois,1986,2,8525479.0,5590221.0,65.6,5102297.0,59.8,487924.0,8.7,1986-02-01
18,Indiana,1986,2,4045555.0,2685220.0,66.4,2498004.0,61.7,187216.0,7.0,1986-02-01
19,Iowa,1986,2,2094261.0,1405160.0,67.1,1303715.0,62.3,101445.0,7.2,1986-02-01
20,Kansas,1986,2,1782301.0,1222025.0,68.6,1156254.0,64.9,65771.0,5.4,1986-02-01
21,Kentucky,1986,2,2738536.0,1692056.0,61.8,1533998.0,56.0,158058.0,9.3,1986-02-01
22,Louisiana,1986,2,3144850.0,1941063.0,61.7,1708358.0,54.3,232705.0,12.0,1986-02-01
23,Maine,1986,2,879097.0,560650.0,63.8,530759.0,60.4,29891.0,5.3,1986-02-01
24,Maryland,1986,2,3430282.0,2347066.0,68.4,2245902.0,65.5,101164.0,4.3,1986-02-01
25,Massachusetts,1986,2,4599458.0,3095123.0,67.3,2971427.0,64.6,123696.0,4.0,1986-02-01
26,Michigan,1986,2,6826097.0,4358184.0,63.8,3963096.0,58.1,395088.0,9.1,1986-02-01
27,Minnesota,1986,2,3128948.0,2230785.0,71.3,2097866.0,67.0,132919.0,6.0,1986-02-01
28,Mississippi,1986,2,1849240.0,1131757.0,61.2,1007367.0,54.5,124390.0,11.0,1986-02-01
29,Missouri,1986,2,3756556.0,2444920.0,65.1,2291102.0,61.0,153818.0,6.3,1986-02-01
30,Montana,1986,2,600833.0,404079.0,67.3,372055.0,61.9,32024.0,7.9,1986-02-01
31,Nebraska,1986,2,1151548.0,797176.0,69.2,755924.0,65.6,41252.0,5.2,1986-02-01
32,Nevada,1986,2,762889.0,546863.0,71.7,510433.0,66.9,36430.0,6.7,1986-02-01
33,New Hampshire,1986,2,768787.0,553819.0,72.0,537050.0,69.9,16769.0,3.0,1986-02-01
34,New Jersey,1986,2,5902473.0,3866356.0,65.5,3654354.0,61.9,212002.0,5.5,1986-02-01
35,New Mexico,1986,2,1051826.0,666745.0,63.4,607363.0,57.7,59382.0,8.9,1986-02-01
36,New York,1986,2,13834466.0,8489890.0,61.4,7930702.0,57.3,559188.0,6.6,1986-02-01
51000,New York city,1986,2,5767302.0,3241791.0,56.2,2986100.0,51.8,255691.0,7.9,1986-02-01
37,North Carolina,1986,2,4752302.0,3192636.0,67.2,3026938.0,63.7,165698.0,5.2,1986-02-01
38,North Dakota,1986,2,476959.0,325044.0,68.1,306532.0,64.3,18512.0,5.7,1986-02-01
39,Ohio,1986,2,8026509.0,5157971.0,64.3,4721190.0,58.8,436781.0,8.5,1986-02-01
40,Oklahoma,1986,2,2387670.0,1561191.0,65.4,1440772.0,60.3,120419.0,7.7,1986-02-01
41,Oregon,1986,2,2044752.0,1350111.0,66.0,1234925.0,60.4,115186.0,8.5,1986-02-01
42,Pennsylvania,1986,2,9093595.0,5539089.0,60.9,5124438.0,56.4,414651.0,7.5,1986-02-01
44,Rhode Island,1986,2,751156.0,502133.0,66.8,482901.0,64.3,19232.0,3.8,1986-02-01
45,South Carolina,1986,2,2444118.0,1570378.0,64.3,1462961.0,59.9,107417.0,6.8,1986-02-01
46,South Dakota,1986,2,497287.0,339602.0,68.3,323081.0,65.0,16521.0,4.9,1986-02-01
47,Tennessee,1986,2,3594479.0,2266020.0,63.0,2085688.0,58.0,180332.0,8.0,1986-02-01
48,Texas,1986,2,12031919.0,8230188.0,68.4,7575520.0,63.0,654668.0,8.0,1986-02-01
49,Utah,1986,2,1083877.0,752464.0,69.4,709187.0,65.4,43277.0,5.8,1986-02-01
50,Vermont,1986,2,400656.0,282071.0,70.4,270005.0,67.4,12066.0,4.3,1986-02-01
51,Virginia,1986,2,4292570.0,2899143.0,67.5,2754861.0,64.2,144282.0,5.0,1986-02-01
53,Washington,1986,2,3336539.0,2171466.0,65.1,1999511.0,59.9,171955.0,7.9,1986-02-01
54,West Virginia,1986,2,1434310.0,735366.0,51.3,645847.0,45.0,89519.0,12.2,1986-02-01
55,Wisconsin,1986,2,3576907.0,2405997.0,67.3,2236959.0,62.5,169038.0,7.0,1986-02-01
56,Wyoming,1986,2,350039.0,247189.0,70.6,227550.0,65.0,19639.0,7.9,1986-02-01
1,Alabama,1986,3,2965521.0,1824281.0,61.5,1648807.0,55.6,175474.0,9.6,1986-03-01
2,Alaska,1986,3,362430.0,264271.0,72.9,235565.0,65.0,28706.0,10.9,1986-03-01
4,Arizona,1986,3,2471028.0,1589665.0,64.3,1484469.0,60.1,105196.0,6.6,1986-03-01
5,Arkansas,1986,3,1738828.0,1056304.0,60.7,965981.0,55.6,90323.0,8.6,1986-03-01
6,California,1986,3,20418729.0,13511848.0,66.2,12581605.0,61.6,930243.0,6.9,1986-03-01
37,Los Angeles County,1986,3,6323034.0,4134110.0,65.4,3860841.0,61.1,273269.0,6.6,1986-03-01
8,Colorado,1986,3,2418489.0,1709767.0,70.7,1590711.0,65.8,119056.0,7.0,1986-03-01
9,Connecticut,1986,3,2513362.0,1745157.0,69.4,1678330.0,66.8,66827.0,3.8,1986-03-01
10,Delaware,1986,3,473687.0,320370.0,67.6,304813.0,64.3,15557.0,4.9,1986-03-01
11,District of Columbia,1986,3,502011.0,335276.0,66.8,310731.0,61.9,24545.0,7.3,1986-03-01
12,Florida,1986,3,9208110.0,5565050.0,60.4,5237975.0,56.9,327075.0,5.9,1986-03-01
13,Georgia,1986,3,4477249.0,2975457.0,66.5,2797730.0,62.5,177727.0,6.0,1986-03-01
15,Hawaii,1986,3,739728.0,490637.0,66.3,466138.0,63.0,24499.0,5.0,1986-03-01
16,Idaho,1986,3,700513.0,467372.0,66.7,428719.0,61.2,38653.0,8.3,1986-03-01
17,Illinois,1986,3,8527709.0,5592625.0,65.6,5108699.0,59.9,483926.0,8.7,1986-03-01
18,Indiana,1986,3,4046744.0,2687716.0,66.4,2499568.0,61.8,188148.0,7.0,1986-03-01
19,Iowa,1986,3,2092689.0,1406424.0,67.2,1305420.0,62.4,101004.0,7.2,1986-03-01
20,Kansas,1986,3,1784964.0,1223500.0,68.5,1156922.0,64.8,66578.0,5.4,1986-03-01
21,Kentucky,1986,3,2739323.0,1694109.0,61.8,1535987.0,56.1,158122.0,9.3,1986-03-01
22,Louisiana,1986,3,3145932.0,1937790.0,61.6,1702869.0,54.1,234921.0,12.1,1986-03-01
23,Maine,1986,3,879085.0,561424.0,63.9,531492.0,60.5,29932.0,5.3,1986-03-01
24,Maryland,1986,3,3435093.0,2357483.0,68.6,2254657.0,65.6,102826.0,4.4,1986-03-01
25,Massachusetts,1986,3,4602080.0,3095376.0,67.3,2970613.0,64.5,124763.0,4.0,1986-03-01
26,Michigan,1986,3,6831018.0,4364516.0,63.9,3965793.0,58.1,398723.0,9.1,1986-03-01
27,Minnesota,1986,3,3132712.0,2230368.0,71.2,2099074.0,67.0,131294.0,5.9,1986-03-01
28,Mississippi,1986,3,1849005.0,1134921.0,61.4,1007370.0,54.5,127551.0,11.2,1986-03-01
29,Missouri,1986,3,3759911.0,2450479.0,65.2,2294980.0,61.0,155499.0,6.3,1986-03-01
30,Montana,1986,3,599820.0,404067.0,67.4,371843.0,62.0,32224.0,8.0,1986-03-01
31,Nebraska,1986,3,1152222.0,797039.0,69.2,756319.0,65.6,40720.0,5.1,1986-03-01
32,Nevada,1986,3,764344.0,548739.0,71.8,512898.0,67.1,35841.0,6.5,1986-03-01
33,New Hampshire,1986,3,770753.0,554929.0,72.0,538153.0,69.8,16776.0,3.0,1986-03-01
34,New Jersey,1986,3,5910270.0,3870626.0,65.5,3660372.0,61.9,210254.0,5.4,1986-03-01
35,New Mexico,1986,3,1054932.0,667552.0,63.3,607507.0,57.6,60045.0,9.0,1986-03-01
36,New York,1986,3,13838137.0,8496553.0,61.4,7932557.0,57.3,563996.0,6.6,1986-03-01
51000,New York city,1986,3,5771727.0,3240510.0,56.1,2983080.0,51.7,257430.0,7.9,1986-03-01
37,North Carolina,1986,3,4757910.0,3195334.0,67.2,3026119.0,63.6,169215.0,5.3,1986-03-01
38,North Dakota,1986,3,476834.0,324929.0,68.1,306192.0,64.2,18737.0,5.8,1986-03-01
39,Ohio,1986,3,8026704.0,5164456.0,64.3,4728329.0,58.9,436127.0,8.4,1986-03-01
40,Oklahoma,1986,3,2389305.0,1564349.0,65.5,1439401.0,60.2,124948.0,8.0,1986-03-01
41,Oregon,1986,3,2047777.0,1354965.0,66.2,1238245.0,60.5,116720.0,8.6,1986-03-01
42,Pennsylvania,1986,3,9095895.0,5547035.0,61.0,5134749.0,56.5,412286.0,7.4,1986-03-01
44,Rhode Island,1986,3,751146.0,502414.0,66.9,483146.0,64.3,19268.0,3.8,1986-03-01
45,South Carolina,1986,3,2446106.0,1576171.0,64.4,1469343.0,60.1,106828.0,6.8,1986-03-01
46,South Dakota,1986,3,498118.0,339606.0,68.2,323188.0,64.9,16418.0,4.8,1986-03-01
47,Tennessee,1986,3,3596197.0,2269233.0,63.1,2087285.0,58.0,181948.0,8.0,1986-03-01
48,Texas,1986,3,12050052.0,8233970.0,68.3,7552417.0,62.7,681553.0,8.3,1986-03-01
49,Utah,1986,3,1085039.0,754425.0,69.5,710503.0,65.5,43922.0,5.8,1986-03-01
50,Vermont,1986,3,400602.0,282627.0,70.6,270525.0,67.5,12102.0,4.3,1986-03-01
51,Virginia,1986,3,4299964.0,2905301.0,67.6,2760922.0,64.2,144379.0,5.0,1986-03-01
53,Washington,1986,3,3344081.0,2182261.0,65.3,2007008.0,60.0,175253.0,8.0,1986-03-01
54,West Virginia,1986,3,1434014.0,736225.0,51.3,646151.0,45.1,90074.0,12.2,1986-03-01
55,Wisconsin,1986,3,3577816.0,2408609.0,67.3,2239974.0,62.6,168635.0,7.0,1986-03-01
56,Wyoming,1986,3,349928.0,247103.0,70.6,226939.0,64.9,20164.0,8.2,1986-03-01
1,Alabama,1986,4,2968146.0,1830420.0,61.7,1653201.0,55.7,177219.0,9.7,1986-04-01
2,Alaska,1986,4,363658.0,264976.0,72.9,235548.0,64.8,29428.0,11.1,1986-04-01
4,Arizona,1986,4,2477089.0,1599347.0,64.6,1490844.0,60.2,108503.0,6.8,1986-04-01
5,Arkansas,1986,4,1739568.0,1058118.0,60.8,967466.0,55.6,90652.0,8.6,1986-04-01
6,California,1986,4,20459189.0,13561770.0,66.3,12625136.0,61.7,936634.0,6.9,1986-04-01
37,Los Angeles County,1986,4,6337699.0,4151989.0,65.5,3875428.0,61.1,276561.0,6.7,1986-04-01
8,Colorado,1986,4,2420643.0,1710213.0,70.7,1588089.0,65.6,122124.0,7.1,1986-04-01
9,Connecticut,1986,4,2515822.0,1748856.0,69.5,1682073.0,66.9,66783.0,3.8,1986-04-01
10,Delaware,1986,4,474635.0,321572.0,67.8,305810.0,64.4,15762.0,4.9,1986-04-01
11,District of Columbia,1986,4,501263.0,335397.0,66.9,310606.0,62.0,24791.0,7.4,1986-04-01
12,Florida,1986,4,9231008.0,5592307.0,60.6,5262159.0,57.0,330148.0,5.9,1986-04-01
13,Georgia,1986,4,4485087.0,2989237.0,66.6,2809936.0,62.7,179301.0,6.0,1986-04-01
15,Hawaii,1986,4,740724.0,491320.0,66.3,467224.0,63.1,24096.0,4.9,1986-04-01
16,Idaho,1986,4,701445.0,468511.0,66.8,429317.0,61.2,39194.0,8.4,1986-04-01
17,Illinois,1986,4,8529755.0,5597203.0,65.6,5116631.0,60.0,480572.0,8.6,1986-04-01
18,Indiana,1986,4,4048833.0,2690580.0,66.5,2502309.0,61.8,188271.0,7.0,1986-04-01
19,Iowa,1986,4,2092032.0,1407627.0,67.3,1307148.0,62.5,100479.0,7.1,1986-04-01
20,Kansas,1986,4,1786609.0,1225682.0,68.6,1158316.0,64.8,67366.0,5.5,1986-04-01
21,Kentucky,1986,4,2740088.0,1696639.0,61.9,1538797.0,56.2,157842.0,9.3,1986-04-01
22,Louisiana,1986,4,3147897.0,1933839.0,61.4,1697249.0,53.9,236590.0,12.2,1986-04-01
23,Maine,1986,4,880072.0,562513.0,63.9,532508.0,60.5,30005.0,5.3,1986-04-01
24,Maryland,1986,4,3439985.0,2368601.0,68.9,2264149.0,65.8,104452.0,4.4,1986-04-01
25,Massachusetts,1986,4,4605778.0,3095854.0,67.2,2970042.0,64.5,125812.0,4.1,1986-04-01
26,Michigan,1986,4,6835931.0,4373032.0,64.0,3970829.0,58.1,402203.0,9.2,1986-04-01
27,Minnesota,1986,4,3136452.0,2231847.0,71.2,2102598.0,67.0,129249.0,5.8,1986-04-01
28,Mississippi,1986,4,1848744.0,1138233.0,61.6,1007836.0,54.5,130397.0,11.5,1986-04-01
29,Missouri,1986,4,3763202.0,2457418.0,65.3,2299798.0,61.1,157620.0,6.4,1986-04-01
30,Montana,1986,4,599804.0,403869.0,67.3,371523.0,61.9,32346.0,8.0,1986-04-01
31,Nebraska,1986,4,1151885.0,796727.0,69.2,756707.0,65.7,40020.0,5.0,1986-04-01
32,Nevada,1986,4,764799.0,550959.0,72.0,515588.0,67.4,35371.0,6.4,1986-04-01
33,New Hampshire,1986,4,771720.0,556006.0,72.0,539405.0,69.9,16601.0,3.0,1986-04-01
34,New Jersey,1986,4,5918047.0,3876552.0,65.5,3668281.0,62.0,208271.0,5.4,1986-04-01
35,New Mexico,1986,4,1058048.0,668674.0,63.2,607957.0,57.5,60717.0,9.1,1986-04-01
36,New York,1986,4,13842995.0,8504779.0,61.4,7939514.0,57.4,565265.0,6.6,1986-04-01
51000,New York city,1986,4,5776228.0,3238823.0,56.1,2981818.0,51.6,257005.0,7.9,1986-04-01
37,North Carolina,1986,4,4762571.0,3200371.0,67.2,3028061.0,63.6,172310.0,5.4,1986-04-01
38,North Dakota,1986,4,476695.0,324834.0,68.1,305948.0,64.2,18886.0,5.8,1986-04-01
39,Ohio,1986,4,8027806.0,5171012.0,64.4,4734453.0,59.0,436559.0,8.4,1986-04-01
40,Oklahoma,1986,4,2390902.0,1567933.0,65.6,1437915.0,60.1,130018.0,8.3,1986-04-01
41,Oregon,1986,4,2050804.0,1359876.0,66.3,1242604.0,60.6,117272.0,8.6,1986-04-01
42,Pennsylvania,1986,4,9098016.0,5553271.0,61.0,5145044.0,56.6,408227.0,7.4,1986-04-01
44,Rhode Island,1986,4,752133.0,503040.0,66.9,483452.0,64.3,19588.0,3.9,1986-04-01
45,South Carolina,1986,4,2447094.0,1582099.0,64.7,1476555.0,60.3,105544.0,6.7,1986-04-01
46,South Dakota,1986,4,497956.0,339718.0,68.2,323437.0,65.0,16281.0,4.8,1986-04-01
47,Tennessee,1986,4,3597885.0,2272671.0,63.2,2090141.0,58.1,182530.0,8.0,1986-04-01
48,Texas,1986,4,12069411.0,8241090.0,68.3,7534109.0,62.4,706981.0,8.6,1986-04-01
49,Utah,1986,4,1086217.0,756617.0,69.7,711886.0,65.5,44731.0,5.9,1986-04-01
50,Vermont,1986,4,401531.0,283298.0,70.6,271154.0,67.5,12144.0,4.3,1986-04-01
51,Virginia,1986,4,4308404.0,2913090.0,67.6,2768500.0,64.3,144590.0,5.0,1986-04-01
53,Washington,1986,4,3350662.0,2193263.0,65.5,2014806.0,60.1,178457.0,8.1,1986-04-01
54,West Virginia,1986,4,1432703.0,737359.0,51.5,646819.0,45.1,90540.0,12.3,1986-04-01
55,Wisconsin,1986,4,3579713.0,2413276.0,67.4,2244267.0,62.7,169009.0,7.0,1986-04-01
56,Wyoming,1986,4,349805.0,246932.0,70.6,226328.0,64.7,20604.0,8.3,1986-04-01
1,Alabama,1986,5,2970782.0,1835675.0,61.8,1657762.0,55.8,177913.0,9.7,1986-05-01
2,Alaska,1986,5,364880.0,265283.0,72.7,235385.0,64.5,29898.0,11.3,1986-05-01
4,Arizona,1986,5,2484153.0,1608138.0,64.7,1496458.0,60.2,111680.0,6.9,1986-05-01
5,Arkansas,1986,5,1741306.0,1060133.0,60.9,969442.0,55.7,90691.0,8.6,1986-05-01
6,California,1986,5,20500482.0,13611875.0,66.4,12673257.0,61.8,938618.0,6.9,1986-05-01
37,Los Angeles County,1986,5,6352219.0,4169884.0,65.6,3890110.0,61.2,279774.0,6.7,1986-05-01
8,Colorado,1986,5,2423797.0,1710583.0,70.6,1585893.0,65.4,124690.0,7.3,1986-05-01
9,Connecticut,1986,5,2517256.0,1753038.0,69.6,1686391.0,67.0,66647.0,3.8,1986-05-01
10,Delaware,1986,5,475584.0,322651.0,67.8,307014.0,64.6,15637.0,4.8,1986-05-01
11,District of Columbia,1986,5,501548.0,335698.0,66.9,310752.0,62.0,24946.0,7.4,1986-05-01
12,Florida,1986,5,9253861.0,5620087.0,60.7,5287953.0,57.1,332134.0,5.9,1986-05-01
13,Georgia,1986,5,4492904.0,3002754.0,66.8,2822664.0,62.8,180090.0,6.0,1986-05-01
15,Hawaii,1986,5,742720.0,492117.0,66.3,468479.0,63.1,23638.0,4.8,1986-05-01
16,Idaho,1986,5,702379.0,469640.0,66.9,429889.0,61.2,39751.0,8.5,1986-05-01
17,Illinois,1986,5,8531861.0,5602446.0,65.7,5125715.0,60.1,476731.0,8.5,1986-05-01
18,Indiana,1986,5,4049964.0,2693864.0,66.5,2506721.0,61.9,187143.0,6.9,1986-05-01
19,Iowa,1986,5,2090419.0,1408419.0,67.4,1308905.0,62.6,99514.0,7.1,1986-05-01
20,Kansas,1986,5,1788263.0,1228264.0,68.7,1160369.0,64.9,67895.0,5.5,1986-05-01
21,Kentucky,1986,5,2741854.0,1698974.0,62.0,1541759.0,56.2,157215.0,9.3,1986-05-01
22,Louisiana,1986,5,3148915.0,1930018.0,61.3,1692197.0,53.7,237821.0,12.3,1986-05-01
23,Maine,1986,5,881058.0,563790.0,64.0,533710.0,60.6,30080.0,5.3,1986-05-01
24,Maryland,1986,5,3445870.0,2379491.0,69.1,2273619.0,66.0,105872.0,4.4,1986-05-01
25,Massachusetts,1986,5,4609455.0,3096956.0,67.2,2970458.0,64.4,126498.0,4.1,1986-05-01
26,Michigan,1986,5,6841846.0,4381312.0,64.0,3978465.0,58.1,402847.0,9.2,1986-05-01
